;game_url;review;label
0;https://store.steampowered.com/app/368070/Sniper_Ghost_Warrior_3/?snr=1_7_7_230_150_13;"Опубликовано: 29 апреля 2017
Будь цена этой игры 700 рублей, я бы закончил прохождение, поставил палец вверх, удалил и забыл.
Но так как разработчики замахнулись на ААА тайтл, то и спрос будет соответствующий.
И расписывать тут долго не придется, потому что игра - никакая и совершенно не дотягивает до ААА. Всё что здесь интересно - это стрелять и проходить по стелсу - единственные два пункта которые выполнены на отлично. Стелс стандартный, адекватный, не надоедает и в меру сложный. Стрельба выполнена грамотно, причем не только со снайперок, но и со всех видов оружия (автоматы, пистолеты, пулеметы). Баллистика, учёт ветра и т.д. делает стрельбу из снайперской винтовки очень реалистичной и круто проработанной, особенно если отключить всю помощь при прицеливании.

Так что же тут не так?! Да всё практически! Про баги расписывать не хочу т.к. мне понадобится текста на пару листов А4, а в стим столько не влезет. Просто скажу что это дичайший рассадник багов.
Сюжет: нет он не плохой, он до смешного туп, предсказуем и не вызывает никакого интереса., как тупо начался, так же тупо и закончился с намеком на сиквел! Персонажи пустышки, а диалоги с ними это бредятина наркомана амфетаминщика, который кроме противного бесячего пафоса ничего другого придумать не смог. Катсцены... ох катсцены! они не просто ужасны, они ублюдочны!! уровень 2008 года. Серьезно, зайдите на ютуб посмотрите какие в этом снайпере катсцены... и это в 2017 году называют ААА и продают за 2к

Все ругали фар край и прочие open world игры за пустой открытый мир... чтож, знаете что тут в открытом мире?! ничего! ВООБЩЕ НИЧЕГО! На все три огромные локации пара оленей и стая волков. Нет ни прохожих на дорогах, ни машин, ни каких то стычек между двумя враждующими фракциями - а они тут есть к слову. Вы ничего и никого путешествуя по миру не увидите, пока не подойдете к якобы интересной точке на карте (она так и помечена, знаком вопроса), где найдете пару ящичков и небольшой отряд врагов, которые иногда охраняют заложников, спасение которых вам принесет... ТА ДАААММ!! НИЧЕГО! зачем это делать? а просто.. просто делай и не задавай вопросов!
В Far Cry охота приносила ресурсы для крафта и прокачки снаряжения... да тупо унылый сбор статуэток открывал крутую пушку. В многострадальном Wildlands грабеж караванов приносил ресы для прокачки, а на карте так же множество крутых пух. т.е. для всего этого гринда была мотивация чтобы отвлечься от основного сюжета и просто побегать по красивой местности. Но только не тут, сотни значков на карте ни как не мотивируют их собирать, потому никакой пользы от них нет. Я закончил прохождение и у меня открыты почти все стволы, но бегать вы все равно будете только с калашом и полуавтоматической винтовкой, потому что они топ. Перки тут идиотские и совершенно никак не влияют на геймплей.

В общем, к чему я клоню: Игра нормальная, по крайней мере пытается такой быть. Амбиции у разработчиков не нормальные! Мало того что по степени забагованности она похожа на раннюю альфу, так еще и 90% всего что есть до ума не довели, выпустив всё это в релиз со словами ""и так сойдет"". Если кто захочет в это играть, ждите очень хорошей скидки.

Ах да, знаете как тут происходит смена дня и ночи?! по принципу выключателя в комнате... я не шучу!";"Не рекомендую
24.8 ч. всего"
1;https://store.steampowered.com/app/368070/Sniper_Ghost_Warrior_3/?snr=1_7_7_230_150_13;"Опубликовано: 12 мая
Двести рыбаков было снято со льдины снайперами МЧС России

""Снайпер. Воин-призрак 3"" от польских разрабов - третья часть приключений бравого американского снайпера в тылу врага. Признаюсь честно: играть в ""SGW 3"" я не планировал, и тому были свои причины. Во-первых, старый комп просто не тянул игру, а, во-вторых, я не люблю проекты, в которых сюжет пробивает дно и стремится к ядру Земли. Но любопытство - страшная штука... Захотелось посмотреть на красивые пейзажи своими глазами и пострелять из снайперских винтовок, которые я в играх ну очень люблю. Итак, что же получилось в результате, и какие впечатления я получил от ""SGW 3""? Читайте обзор и узнаете.
 👍🏻Понравился обзор? Помог выбрать, во что поиграть на досуге? Тогда подписывайтесь на Группу и куратора 🌞YroMIR ReviewS🌞. Еще больше качественных обзоров! Только у нас специально для вас!👍🏻 
Жили-были где-то в Америке два брата: Джон и Роберт. Старший, Джон, будучи храбрым морпехом, ""котиком"" и снайпером, готовился к отлёту в Афганистан, а младший в это время учился стрелять по бутылкам из снайперской винтовки...

Прошло время, Роберт подрос, и вот он уже в паре со старшим готовится к высадке на российско-украинской границе. Цель, как обычно, благородна: уничтожить биологическое оружие, которое злобные террористы (их принадлежность указывать не буду, сами догадаетесь) припрятали в надёжном месте.

Два храбрых американских снайпера выносят как бы не полк вооружённых до зубов противников (не крестьян с вилами и лопатами, нет) и проникают в секретный бункер. Там они закладывают взрывчатку и уже собираются смыться, но внезапно сталкиваются с превосходящими силами врага (и кого только убивали до этого, спрашивается). Старший, Джон, получает по кумполу и теряет сознание (а я бы прибил), а младшего, Роберта, похищают. М-да...

И вот опять проходит время. Джон не оставляет попыток найти младшего брата и выясняет, что не так давно человека, похожего на Роберта, видели... в Грузии. Пора, собственно, паковать чемоданы и отправляться в ""Джорджию"", где, кроме поисков брата, нашему храброму ""котику"" предстоит заняться освобождением местного населения от коварных и жестоких сепаратистов (определение которых дано во внутриигровой энциклопедии). Браво, CI Games, подхалимаж засчитан!

Геймплейно ""Воин-призрак"" - стелс-шутер от первого лица. Разумеется, можно ворваться на локацию и расстрелять супостатов из калаша, но тогда игра превращается в банальный мясной шутан и теряется её главная фишка - скрытный отстрел паразитов из снайперской винтовки.

Если две первые игры были линейными, и там особо побегать по миру и пострелять в своё удовольствие не давали, то в третьей части разрабы предложили нам частично открытый мир. Он состоит из трёх районов: шахтёрского городка, посёлка и плотины, каждый из которых, может, и не такой большой сам по себе, но зато мы можем заниматься тем, чем хочется, будь то основные задания, побочные миссии, зачистка ключевых точек и аванпостов, охота на главарей бандформирований или же просто прогулка по красивому миру.

В каждом из районов у нас есть убежище, где мы можем взять задание, заняться кастомизацией оружия, скрафтить патроны и приспособления и даже поспать.



Ключевые точки на карте - это места интереса, в которых можно найти припасы и деньги, вляпаться в перестрелку или же попытаться освободить заложников. Так же на карте будут появляться главари банд, находящиеся в розыске, которых можно устранять за неплохое вознаграждение.

Собственно, каждый волен решать сам, чем заниматься в игре, единственное, что следует помнить, это то, что новые локации, винтовки и устройства открываются по сюжету.

Все задания можно охарактеризовать несколькими словами: пришёл, разведал, всех перебил, спёр то, что надо, свалил. Желательно действовать тихо, снимая врагов из снайперской винтовки.



Стрельба из снайперки производится также, как и в предыдущих частях. Поймал врага в прицел, оценил скорость и направление ветра, задержал дыхание и... выстрел. Оценивать не буду, ибо не военный, скажу только, что мне понравилось.

Теперь пара слов о снаряжении. В нашем распоряжении, собственно, сама снайперка, дополнительное оружие, личное оружие, гранаты, медикаменты, нож и беспилотник.

Снайперских винтовок в игре много, они открываются постепенно, каждую новую модель придётся или покупать за деньги, или же искать в мире. К винтовке можно подобрать прицел, глушитель, сошку, камуфляж, патроны... Возможностей для кастомизации предостаточно. Дополнительное оружие - это, как правило, автоматическая винтовка, (хотя имеются даже две разновидности лука), которую тоже можно оснастить по своему желанию. Личное оружие - пистолет с глушителем, отлично подойдёт для тихого убийства близко подошедшего врага.

Беспилотник - наш лучший друг. Подобрались к локации - отправляйте его на разведку, чтобы выяснить силы и расположение врага. Беспилотник помечает супостатов, попавших в поле зрения его камер, и эти метки остаются у нас на мини-карте и в прицеле. Аппаратик можно оснастить тепловизором, приманкой, камуфляжем, улучшенным аккумулятором и прибором для взлома электронных замков. В общем, вещь в хозяйстве просто незаменимая.

Есть в игре и прокачка, которая осуществляется по трём веткам: снайпер, призрак и воин. За получаемые в процессе игры очки умений можно приобрести разные полезные способности, такие, как снижение шума при ходьбе, дополнительное деление здоровья или же продвинутая разведка.

Ну, и последнее - внутриигровая энциклопедия, в которой можно почитать про героев и антагонистов, просмотреть обучение и статистику и отследить процесс выполнения заданий, как основных, так и дополнительных.

За графику хочется сразу поставить высший балл - в игре нереально красиво. Потрясающие горные пейзажи, смена дня и ночи, рассветы и закаты, куча мелочей и деталей... Это лучше один раз увидеть. Понравились спецэффекты и игра света и тени, замедленный полёт пули и внешний вид оружия, а вот что, на мой взгляд, не совсем удалось - это персонажи и кат-сцены. Персонажи какие-то угловатые и невыразительные, а кат-сцены немного мыльные. В остальном же всё просто здорово и в высшей степени атмосферно.

Музыка, которая звучит в главном меню и во время загрузки, пришлась мне по душе, грузинская красивая песня, которую хочется слушать и слушать. Звуки тоже исполнены здорово: тихие выстрелы из оружия с глушителем, автоматная пальба, звуки шагов, радиопереговоры врагов, дыхание нашего героя при стрельбе и беге и тихий шум ветра или дождя.";"Рекомендую
43.4 ч. всего"
2;https://store.steampowered.com/app/368070/Sniper_Ghost_Warrior_3/?snr=1_7_7_230_150_13;"Опубликовано: 23 июня 2019
Если не смотреть на:
- Однотипные задания, большинство которых проходится по одному сценарию: найти самую высокую точку над зоной задания, отметить дроном врагов, планомерно их отстрелять, начиная от самых дальних, приближаясь к центру зоны, и зачистить еще двоих-пятерых, кого выцелить с улицы нельзя и нужно зайти в здания;
- Постоянно пропадающие и появляющиеся то тут, то там текстуры и объекты, левитирующие в воздухе над дорогой камушки и застревания в некоторых местах, откуда никак не выбраться кроме как начав миссию заново;
- Унылый сюжет - ГГ ищет брата и поэтому он выполняет задания в Грузии, отстреливая русских, украинцев и грузин;
- Глупый ИИ врагов, который компенсируется их умением попадать по вам с АК-47 с 200 метров, а также удивительным чутьем проводить моментальный анализ баллистики пули, выпущенной из снайперской винтовки с глушителем и сразившей их боевого товарища, стоявшего в 70 метрах, и, сделав молниеносно расчет траектории, с поправкой на ветер и дальность, начать прятаться точно за теми ограждениями, которые будут мешать из вашей точки обстрела недругов. А когда по ним не будут стрелять 5 минут, снова спокойно расхаживать по трупам своих недавних сослуживцев;
- Застревание стрел в текстуре травы, будто они влепились по самое древко в мощное дерево или невозможность пробить дверь или тонкую жесть бронебойной винтовочной пулей;
- Вам нравится собирать православные реликвии - ценнейшие иконы и кресты, которыми местные жители (православные грузины) разве что как гнет для квашения капусты не используют...

То однозначно игру вам можно порекомендовать - хороших, средних, да и плохих игр про снайперов, тем более со ""временем пули"" практически нет, а без выбора, как известно, и с пакетом на голове не плохо.

Кстати, играть лучше всего поздней осенью - когда отопление еще не включили, а дома хочется тепла. Даже если у вас топовый компьютер, он будет визжать и греть как печка.

UPD Видимо, игра на меня обиделась после положительного обзора и перестала запускаться после видеозаставки, ничего не помогает. К сожалению, это последний гвоздь в крышку гроба игры - меняю оценку на отрицательную.";"Не рекомендую
5.0 ч. всего"
3;https://store.steampowered.com/app/368070/Sniper_Ghost_Warrior_3/?snr=1_7_7_230_150_13;"Опубликовано: 20 сентября 2019
Очень редко такое ощущение возникает, но вот опять. Игра мне понравилась, я с удовольствием провёл в ней около сорока часов, но рекомендовать не могу по объективным причинам.

И вроде понимаешь в чём дело. Тут вот разработчики не стали лицензировать оружие, поэтому постоянно стреляешь с ""Выкопа"", ""Гаррета"" и ""Брезательи"" (Вот честно, ""Винторез"" так исковеркать надо суметь ещё). Но здесь выстроили логичную, продуманную локацию с кучей снайперских спотов и возможностей для выполнения задачи. Тут вот сломан баланс очков опыта и постоянные баги на игровой карте. А здесь грамотное поведение ИИ, которые и поссать сходят, и покурить, и укрытие выбирать будут с учётом где рядом упала твоя пуля. А могут и вспылить, открыв огонь в ответ, судорожно перебегая за первые попавшиеся домики/навозные кучи.

При этом игра умудряется подкидывать скучные, нудные дополнительные активности на карте. Классические ""знаки вопроса"". Вот только три опции всего: найди коллекционный предмет, спаси заложников, зачисти точку с лутом. Вроде и есть история у мест, но внимания на это не обращаешь из-за чрезмерного количества таких точек интереса. Единственное что мне запомнилось: уморительный пьяный охотник на вышке упрашивал застрелить оленя с расстояния в полкилометра, или когда стая волков загнала меня в руины, где гоняла по подземному лабиринту 10 минут. Всё. Всё остальное: заберись на вышку, забери коллекционный предмет.

Настоящей отдушиной для меня стали задания. Даже понравились не цели миссии и сюжет (тут с этим всё слишком плохо, даже упоминать тяжело), а процесс их выполнения. Вот самый распространённый вариант:


Люблю я такой игровой процесс. Медленный, тягучий, вдумчивый. Никто тебя не торопит, работай так, как считаешь нужным. Именно это мне больше всего понравилось в Sniper'е.";"Не рекомендую
39.9 ч. всего"
4;https://store.steampowered.com/app/368070/Sniper_Ghost_Warrior_3/?snr=1_7_7_230_150_13;"Опубликовано: 1 апреля 2018
Так, так, так! У нас очередной, усовершенствованный симулятор снайпера, лазающего по горам!
Открытый мир, живописная природа, залипательные виды, крутые снайперки, дрон-разведчик, персональный транспорт и грудастые напарницы, что я могу сказать - здорово! Однако, очень неоптимизированнннно. Вполне неплохая попытка сделать топ игрульку, к сожалению, доделали её не до конца.. Вот беда.

Проиграв 20 часов могу с уверенностью сказать, что здесь интересно и весело. Главная обида - пару миссий баганулись и не вышло их пройти.)) А так, очень понравилось, не считая баганутости, которая иногда выручала в сложных ситуациях. В общем, играбельно, а это главное. Конечно же, если вы играете на калькуляторе, то игрульку он явно не потянет - в таком случае, рекомендую прошлые части.

Если вам нравится серия Far Cry, то вы оцените и нашего Снайпера, почти-почти-почти тоже самое.";"Рекомендую
25.5 ч. всего"
5;https://store.steampowered.com/app/368070/Sniper_Ghost_Warrior_3/?snr=1_7_7_230_150_13;"Опубликовано: 28 апреля 2017
Как большой фанат серии Sniper Elite, Sniper Ghost Warrior - могу сказать следующее.
+- Игра красивая, но не оптимизированная.
+- Вроде мир открытый, но игра почему-то однообразная.
- Игра пустая, в ней нет души (я правда не знаю, как еще это описать).
- Ролики убогие, откровенно убогие.
+Стрельба, вот тут плюс. Мне нравится ощущение, что я попал в противника, это видно, это слышно, я это чувствую.
- Баги, брал предзаказ, у меня есть блочный лук, так вот что творится в режиме прицеливания не постичь без горсти галлюциногенов. Вроде прицеливание из оружия - базовая вещь в игре. Но тут баг. Не порядок, господа разработчики.
+ Еще плюс про стрельбу. Тут в отличие от других частей, остальное оружие, помимо снайперской винтовки - полноценное. Из него блин можно убить. В других частях ты стараешься не прибегать к второстепенному оружию, а тут возможности тактики расширяются.
- Скиллы, тут чисто субъективное имхо. По мне скиллы тут абсолютно серые, и никак не влияют на ход игры.

В общем впечатления средние.
Рекоммендую любителям совершать точные выстрелы на дальние расстояние.
Не реккомендую любителям сюжета, и вкусных роликов.

Просто по ощущениям, пока что больше негатива, чем позитива, ждем патчей, кооператива.


=================
29.04.17
Дали патч, анимация лука исправлена.";"Не рекомендую
42.6 ч. всего"
6;https://store.steampowered.com/app/368070/Sniper_Ghost_Warrior_3/?snr=1_7_7_230_150_13;"Опубликовано: 5 мая 2017
Сначала пообещали ништяков за преордер (включая винтовку), потом бонус за преордер просто так дают...так ещё и винтовку, оказывается, дают не на релизе, а в какаом то там дополнении, которое будет в конце года. Чувствую себя обманутым...никогда не доверяйте полякам :(
Сама игра ок, но куча багов, оптимизация, дальность отрисовки противников (400 метров максимальная дальность отрисовки в игре про снайпера, лол), ужасно унылый сюжет и некоторые игровые механики (привет экономика) заставляют меня НЕ РЕКОМЕНДОВАТЬ эту игру к покупке. Эти деньги лучше с друзьями потратить на Ghost Recon Wildlands, а Снайпера потом как нибудь скачать с торрентов.";"Не рекомендую
29.7 ч. всего"
7;https://store.steampowered.com/app/368070/Sniper_Ghost_Warrior_3/?snr=1_7_7_230_150_13;"Опубликовано: 19 ноября 2017
Sniper Ghost Warrior 3 - попытка поляков сделать triple AAA игру. Почти удачная.

""Коммунистический Far Cry""
Уже с первых часов игры понятно откуда разработчики черпали вдохновение. От Far Cry здесь взяли большой открытый мир, поделенный на три карты и систему аванпостов. (а вышки забыли!) От Crysis 3 движок Cry Engine 3. От S.T.A.L.K.E.R. - постсоветскую атмосферу. И от The Witcher 3 детективное зрение и идею красивых героинь, которые будут помогать герою. И что же из этого получилось?

А получилась вполне неплохая игра, которая превратилась из «коридорного» шутера про снайпера в игру про снайпера в открытом мире, где каждое задание можно пройти по-разному. Важнейшая часть любого шутера – стрельба, реализована здесь на очень высоком уровне. Стрелять из снайперских винтовок и другого оружия приятно. Ты буквально ощущаешь, как пули впиваются в противников, которые артистично после них умирают. Большой арсенал оружия (одних только снайперских винтовок около 10 штук) позволяет по-разному планировать свои действия. Хочется пошуметь – берем самую мощную винтовку без глушителя, дробовик с барабанным магазином и полный комплект гранат. Предпочитаете играть скрытно – скорострельная снайперская винтовка с глушителем, пистолет с глушителем и активное использование дрона, который будет помечать врагов. Дрон очень сильно упрощает игру, так как атака на опережение по помеченным врагам позволяет вырезать любой аванпост прежде, чем противники вообще поймут, что по ним стреляют. Тут даже можно крафтить себе патроны и аптечки. Правда проще покупать все в магазине.

Для более эффективного противодействия врагам можно залезть на высокую скалу, использовав скалолазание. Любителям игр посложнее придется ориентироваться на направление и скорость ветра, также расстояние чтобы вообще попасть по врагам. Для ленивых казуалов, таких как я, доступна подсказка куда попадет пуля. Прям как в Sniper Elite и прошлой части Ghost Warrior. Оттуда же позаимствована система красивой смерти врагов, но без анатомических подробностей. Любители контактного боя могут вырезать врагов из керамбита, попутно допрашивая их о местонахождении коллег.

Cry Engine 3 сносно используется этой игрой. Если на открытых пространствах качество картинки получилось средним (трава и работа со светом реализованы хуже, чем в трилогии Crysis), то в помещениях качество картинки раскрывается во всю. Весь интерьер тщательно отрисован и поначалу вызывает лишь восторг. Хочется заглянуть в каждый дом и каждый бункер. С такой же скрупулёзностью разработчики подошли к реализации вождения машин. Хоть здесь нет разрушаемых заборов, но водить единственную доступную машину Ниву очень приятно. (в DLC есть багги, а на миссиях дадут порулить Камазом) Во время движения чувствуется работа подвески, а интерьер салона Нивы смоделирован настолько подробно, что можно по нему ориентироваться. Звук запуска движка не отличишь от настоящей Нивы. А с каким скрипом закрываются двери – это надо слышать. Все анимации в игре реализованы на 10 из 10. Садиться и выходить из Нивы мне так и не надоело.

Главная тема игры получилась настолько запоминающейся, что я теперь ее слушаю в отрыве от игры. В самой игре помимо радио в машине из радиоприемников играет русская музыка. Она отлично дополняет атмосферу самой игры. Хоть это и (возможно) русский рэп.

Самое крутое что получилось в игре это сами миссии. Саспенс в них постоянно держит в напряжении из-за отсутствия ручного сохранения. Каждый неправильно шаг может поднять тревогу и превратить игру из спокойного стелс прохождения в аналог Call of Duty без взрывов. Некоторые миссии в игре не уступают по проработанности и новым впечатлениям вышеупомянутой серии. Чего только стоит миссия с четырьмя ядерными боеголовками и миссия со свадьбой.

Sniper Ghost Warrior 3 совсем немного не хватило до отличной игры. Тут и проблемы с не самым интересным сюжетом и не живым открытым миром. Не хватает ярких нестандартных персонажей в сюжете и ополченцев, которые бы могли занимать освобожденные блокпосты. (тут они возрождаются постоянно) Вкупе с не самой лучшей оптимизацией: всего 30-40 фпс на высоких настройках и загрузке уровней по несколько минут, игра потонула в отрицательных отзывах. А жаль.

Итог: 7.5 из 10.";"Рекомендую
28.2 ч. всего"
8;https://store.steampowered.com/app/368070/Sniper_Ghost_Warrior_3/?snr=1_7_7_230_150_13;"Опубликовано: 24 июня 2017
Как фанат стелс шутеров советую брать данную игру тем, кто также любит убивать скрытно и бесшумно, тем, кто любит лазить по кустам и нападать на противников сзади. Атмосфера в этой игре чудесна. Советую проходить всем на очень сложном уровне сложности, так как вы словно сами становитесь снайпером.
Открытый мир в этой игре оказался не бесполезным. Дополнительные квесты а ля освободи заложников и т.п не надоедают, так как с каждым разом игра вас будет подталкивать проходить по-разному. Да, к сожалению игра не сильно оптимизирована, но терпимо. Нужно просто дождаться патча. В целом моя оценка 8/10.";"Рекомендую
30.3 ч. всего"
9;https://store.steampowered.com/app/368070/Sniper_Ghost_Warrior_3/?snr=1_7_7_230_150_13;"Опубликовано: 4 мая 2017
Средства за продукт возвращены

Боже мой! Я был самым преданным фанатом первой и второй частей! Но этот помет ослиный заставил мое сердце болеть, а душу страдать и плакать! Мне невыносимо горько видеть это отвратительное забагованное действо. Это не игра, это позор.";"Не рекомендую
1.5 ч. всего"
