;game_url;review;label
0;https://store.steampowered.com/app/718850/Age_of_Wonders_Planetfall/?snr=1_7_7_230_150_10;"Опубликовано: 6 августа 2019
Товар получен бесплатно

Меня всего-то двести лет не было! Что здесь произошло?

Повесть данной игры рассказывает о печальной истории общего военного и культурного упадка всего цивилизованного сообщества галактики. Проходит двести лет и вы возвращаетесь дабы восстановить было величие вашей расы, превозмогая все тяготы и невзгоды.

Механика игры представляет собой комбинацию из пошаговой стратегии в 4х формате и элементов тактических боёв в стиле старого-доброго XCOM.
Геймплей достаточно сильно похож на другие игры подобного жанра и если говорить более подробно, то вашей задачей в ходе сценария является десантирование на одну из нескольких рандомно сгенерированных планет, где хаотично разбросаны различные виды ресурсов, достопримечательностей, мобов различной степени агрессивности и других точек интереса. Вашей основной задачей является постепенное развитие и захват других очерченных областей карты, посредством аннексирования соседних участков или строительством новых поселений. Конечным же итог прост как два пальца об асфальт – полное доминирование на всех доступных местах видимой карты мира средствами дипломатии и успешным применением военной машины на всех ваших недругах.

Отличительной особенностью данного проекта является то, что вы не сможете натыкать с десяток городов как бы вы это сделали в той же Civilization или недавно вышедшей Pax Nova, где вообще было выгоднее втыкать города через клетку, чем заниматься развитием старых. Строительство здесь будет ограничено специальными ключевыми точками, представляющими равносильный интерес для всех сторон конфликта. Это могут быть крупные никем не занятые руины городов, места возле стратегически важных точек или просто выгодные позиции, дающие преимущество и ресурсы. Ну и сами скопления определённых ресурсов вроде огромных генераторов выработки энергии, например, которые вы сможете в дальнейшем присоединить в качестве дополнительных областей.

Вы можете работать двумя путями: путь один – жадно присоединять области к вашей головной колонии, проявляя признаки экспансии только за счёт армейских подразделений, что будет весьма долгим и рутинным занятием. Путь два – это неспешное продвижение с захватом одной-двух областей и строительством новых поселений для ещё большего расширения (ну или аванпостов, дающих влияние в определённой области). Всё в духе классики жанра. Сами же области послужат источниками дополнительного потока ресурсов если правильно подобрать нужные строения.

Стоит ещё упомянуть о режиме кампании за каждую из доступных рас, где в ходе череды заданий вам будет необходимо восстановить величие своей империи. В самих компаниях достаточно интересные квесты, хорошая история и диалоги, сравнимые с рпг (жаль вариантов ответов нет, было бы вообще идеально). Они действительно круто вписываются в игровой процесс проекта и их добавление никак нельзя назвать лишним. Могли бы вы представить кампанию с сюжетом в Цивилизации? Вот и я нет…



























В заключении мы имеем прекрасный проект от студии Triumph Studios за издательством всемирно известной Paradox Interactive без особых недостатков. Стоит подчеркнуть, что с серией Age of Wonders я знаком на уважительное Вы и геймплей я разве что смотрел на YouTube. Но зайдя в игру сам, я был приятно удивлён качеством сделанного продукта.

составляющая в общем ключе смотрится неплохо. Видна прорисовка деталей в некоторых местах. В частности, постарались над главкомандующими и картами для тактических боёв. Сам же мир поставлен на среднем уровне: ни плюс, ни минус. Но что, извините меня, вы сделали с миникартой? Я понимаю, что на ней должно быть видно гексагоны, но можно же это было сотворить так, чтобы не было похоже на происки фаната майнкрафта?

просто хорош. Он был бы великолепен, если бы не его скудное разнообразие. Вас встречает величественная тема в главном меню и несколько вариаций эмбиента на заднем плане во время игрового процесса. На этом всё. Хотелось бы больше, но устроит и то, что имеется.

На этой ноте хотелось бы закончить свой обзор и сказать, что Paradox временами славится выпуском сомнительных проектов, но данный продукт явно не из них. В связи с этим я могу порекомендовать его к ознакомлению.

Если вам понравился обзор, то советую подписаться на кураторов и";"Рекомендую
8.0 ч. всего"
1;https://store.steampowered.com/app/718850/Age_of_Wonders_Planetfall/?snr=1_7_7_230_150_10;"Опубликовано: 9 сентября 2019
Игру покупал не вслепую. Посмотрел несколько стримов от разных авторов и .. загорелся. Тем более вторая и третья части мне зашли.Механики игры показались интересными. Графика милой. А музыка волшебной. Но дьявол, как обычно крылся в мелочах.

Играл только в кампанию, интрига сюжета хоть как то поддерживает интерес к игре, которая сама по себе довольно уныла. Не думаю что стал бы играть в рандомные карты после прохождения кампании. Но в итоге и на кампанию забил. О причинах ниже.

А унылость состоит в однообразии. Хоть стратегий развития в игре много, эффективных всего одна две, а остальные , хоть и чувствуется в них интересная задумка, выглядят явно недоработанными.Я выбрал для себя стратегию строить города со специализацией на энергию, науку, пищу и производство, комбинируя по ситуации, сидеть в защите подольше и делать квесты армией хорошо оснащенных героев и строя потихоньку армию на всякий случай. Я так играю в большинстве стратегий. Но в этой меня от моих привычек заставляют отказаться, даже на легком уровне сложности. Как ? В кампании заскриптованы ситуации когда на игрока внезапно нападают оппоненты, иногда по одному, а иногда и по двое сразу, а могут и втроем ... Плюс комп как то отслеживает где мои основные силы находятся на карте, и если далеко от колоний то .... Если армия ушла по квесту, а возник вот такой скрипт - все, отматывай игру на несколько сохранений назад. Или мирись с тем что захватят половину твоих городов и не факт что получится их вернуть. Все это дико бесит и нервирует. Причем как то защититься от таких случаев не получается - армии которые я оставляю в защите комп выносит с какой то необыкновенной легкостью. Вот и получается что лучшая стратегия - со старта идти выносить ближайшего соседа, потом следующего, потом еще, начальными войсками и героями. А потом уже делать квесты и зачищать карту. Зачем ? А опять для того же, чтобы получше оснастить тех двух героев что переходят в следующую миссию , и там опять со старта идти выносить соседей. Развитие обесценивается, технологии теряют смысл, а вместе с ними и менеджмент городов. Да и исследование карты имеет слабый смысл. Здесь нельзя одеть героя с головы до ног как в предыдущих частях, только оружие и модернизации, которые можно и так получить за исследование военной ветки.

И вот такая примитивная стратегия совершенно одинакова для всех рас, какими бы разными они ни казались.В игре всего одно два вида эффективного оружия . Поэтому оснащение героев практически одинаковое. Могут отличаться названия и типы урона, но механика практически одна и та же. Тактические операции тоже разнообразием не блещут. К тому же больше половины - откровенный шлак. Запомнились максимум 1-2 операции у каждой нации.Начальные отряды тоже часто похожи, отличия не меняют как то координально геймплей. А отряды высокого уровня строить нет смысла - при в несколько раз большем содержании они легко уничтожаются с флангов дешевыми отрядами бонусным уроном.Менеджмент городов полностью одинаковый для разных рас, даже ветка технологий одинаковая. Скучно и нет кайфа от развития империи и технологий.

Дипломатия - в игре как бы есть, и как бы ее нет. Создается впечатление что дипломатия создана только для того, чтобы создать дополнительные трудности игроку и еще дополнительно позлить его. Именно так, от нынешней дипломатии порой выть хочется. Вот только попробуй захватить свободную провинцию, которая хотя бы чуть соседствует с любой провинцией компа. Сразу выскакивает краснющее предупреждение на пол экрана что я типа собираюсь чью то провинцию захватить с жутко угрожающим звуком. Хотя это всего лишь зона влияния, которая лишь ухудшит мои отношения с соседом. Очень спорное нововведение, привыкал очень долго. Причем комп на эти зоны влияния плевать хотел - строит что хочет и где хочет, и пофиг ему что резко опускает свою репутацию в моих глазах. Я ведь воевать с ним не буду. Причина выше - уже воюю с кем то, либо эта нация квестовая и мне нельзя с ней воевать. Но стоит мне начать вести себя так же - застраивать пограничные свободные области, как эта квестовая нация, всю игру клянущаяся мне в вечной дружбе - объявляет мне войну. И вдвойне бесит когда комп строит провинцию в моей зоне влияния, и когда я развиваю колонию и неизбежно строю рядом с этой провинцией свои, то что ? Правильно, нарушаю его зону влияния (((

Строить союзы и заключать пакты тоже смысла никакого. Компы очень редко воюют между собой. Даже будучи соседями.Было бы смешно если бы не было так грустно. Порой два компа имеют общую границу, всю игру в состоянии войны между собой, а боевых действий не ведут. Симулируют. Зато против меня готовы чуть ли не на другой конец карты войска отправлять.И если у них союз между собой, то не брезгуют и без объявления войны и особых церемоний начинать боевые действия. Все чтобы позлить игрока. Ведь боеспособная армия одна, а на два фронта ее никак не разорвешь. Скорость перемещения медленная, даже если воюешь максимально эффективно, то пока идешь к одному и выносишь, к тебе с другой стороны придет другой и захватит все колонии. На оборону и войска комп чихать хотел. Даже на легком уровне сложности комп очень умело использует синергию отрядов, очень четко знает какой уязвим для какого оружия и использует это. А еще, у меня есть такое подозрение, откровенно жельдит. Уж очень часто его отряды бьют точно и с большим уроном, а мои мажут и наносят какие то крохи дамага. Хотя уровень войск одинаковый и каких то критически важных бафов / дебафов я не заметил. Вот и приходится эту очень скушную однообразную игру перепроходить загружая более старые сохранения. Не потому что сыграл плохо, а потому что скрипт или не повезло. Бесит.

Нейтральные фракции совсем не нейтральны )). На карте их обычно две - три, и они всегда враждебны друг другу. То есть делая квесты для одной ты злишь другую. Всегда и сделать ничего нельзя, разве что квесты не делать.Либо выносить сначала такую фракцию заместо соседа который может напасть в любой момент. Кстати захват их столицы не дает возможность делать покупки в их магазине, вопреки описанию.Бесит

Вообще в игре очень много неточных описаний. Которые не дают применять навыки грамотно. Опять же это мешает только игроку, компу нет.

В последнем патче еще и понерфили некоторые навыки. В том числе те которые мне нравились. А описание не поправили. И вот так я сыграл три карты беря на старте навык который не работал как следует, и думал что это баг, брал его снова и снова, и каждый раз разочаровывался. И так большая часть навыков - шлак, так и немногие годные портят .Плюс такое впечатление что комп стал жельдить еще сильнее. Видимо хардкорщики наныли что игра слишком легкая и разрабы решили пойти легким путем - прикрутить компу шанс попадания и урон. Точно не знаю, но по ощущениям играть стало сложнее на порядок. Конечно, что нуб не сможет кампанию на легком уровне пройти всем пофиг, либо пройдет но потеряет кучу нервов.Я выбрал для себя не нервничать и бросить эту игру, до лучших времен.";"Не рекомендую
162.8 ч. всего"
2;https://store.steampowered.com/app/718850/Age_of_Wonders_Planetfall/?snr=1_7_7_230_150_10;"Опубликовано: 16 августа 2019
С игрой вроде бы все в порядке. Но она настолько скучная что невыносимо. Все очень медленно и долго, сражения это вообще ужас. В AoW3 было интересно играть. Это я не хочу запускать после 3 карт кампании.";"Не рекомендую
14.8 ч. всего"
3;https://store.steampowered.com/app/718850/Age_of_Wonders_Planetfall/?snr=1_7_7_230_150_10;"Опубликовано: 27 сентября 2019
Рекомендую. Но АВАВНСОМ и С БОЛЬШИМИ ОГОВОРКАМИ.
Сам я купил эту игру по предзаказу. Более того являюсь фанатом серии Age of Wonders, еще со времен 2-ой части.
Я полностью прошел кампанию. Попробовал сценарии как в одиночку, так и через сеть...
И получил негативное впечатление.
Причина тому состоит в том, что эта игра оставляет мощнейшее ощущение незавершенности, неготовности и недоделанности в противоположность AOW 2 и 3. Если предыдущие части были вылизаны до блеска, в них не было ничего лишнего, НО при этом имелось в достатке все что нужно, то Planetfall, кажется собирали в спешке по дедлайну, со словами: ""Ох класная идея - давай засунем, и эта здоровская - давай впихнем..."", да в итоге так и собрали из огромного количества неподходящих друг к другу частей, непритертых, прекрасных в голове у разработчиков, но уродливо-шероховатых в действительности.
Говоря конкретнее:
95% того, что заявлено как нововведения в механике является либо заимствованием, и хорошо если само-заимствованием, либо и вовсе даунгрейдом ранее существовавших механик.
Ни один из аспектов игры, будь то тактическая фаза, стратегическая фаза, экономика, исследования, дипломатия не позволяет играть комфортно, и содержит откровенно спорные моменты.
Сами по себе различные механики постоянно взаимно конфликтуют и разрушают течение процесса игры. В этом пункте замечаний доходит до смешного: В игре есть несколько условий победы на карте, в том числе и в компании. Но вы не сможете, скажем, победить механически уничтожив всех противников на большой планете, просто потому, что за какое-то время ДО этого вы выиграете по условию контроля территории. И казалось бы... В чем проблема? Все равно же победил? Вот только вам никогда не дадут сделать это так как ВЫ бы этого хотели. Это оставляет... осадочек.
Еще пример: Даже захватив все города нейтральной фракции, не важно миром или войной, вы все равно будете получать от нее либо задания, либо атакующие вас армии. Но ведь фракции-то этой уже нет, не так ли?
Я думаю, уважаемые читатели, вы согласитесь - такого рода проблемы - не мелкие недоработки.
Мне не часто встречались в игре баги. Но сломанная самими разработчиками механика... Это пожалуй куда худшая проблема. И эта проблема везде. Игру необходимо было доделывать хоть год, полтора, два - столько, сколько нужно. Но нельзя ее было выпускать в ТАКОМ состоянии.
Я скажу так.
Уважаемые разработчики, нынче игроки стали требовательны к играм. Может мы и зажрались... Но это не повод для Вас губить любимую мной серию. Сейчас я пойду, зайду в Age of Wonders III играть. Она у вас божественно вышла. Иногда с багами, но без таких кошмарных недоработок. /Играть мне придется через Хамачи, потому что вы непойми из-за чего закрыли ее сервера. /Сервера работают/ Я буду играть и ждать. Я снова дам вам кредит доверия. Я понадеюсь что вы сделаете то, что должны были раньше сделать. ДОПИЛИТЕ, ПОЧИНИТЕ Planetfall.
А если вы игрок... покупайте на свой страх и риск. Но лучше через полгодика, когда Бог даст - доделают. И предварительно перечитав свежие комментарии.
КОММЕНТАРИЙ К ПАТЧУ ""Invasions"".
Возникает такое чувство, что разработчики, столкнувшись с ярым недовольством фанатов серии, покривились, и решили заткнуть рот наиболее громким членам фан-сообщества расширением ""с барского плеча"". Вроде как поработали. Вот такие впечатления вызывает результат:
1. Игровая кампания завела некоторую претензию на увлекательность. Первая миссия откровенно радует (при условии, что вы идете по сценарию, а не прете на пролом, иначе - пичальбяда), но вторая уже не может выдержать напряжения от ожиданий и сливается. Это при том, что в кампании дополнения всего 2 (две) миссии.
2. Мультиплеер наконец-то допилили по количеству механик до предыдущей части серии... (НУ НАДО ЖЕ как развили игру).
3. До сих пор!!!!! Не исправили баги в основной компании. Игра продолжает намертво зависать в конце некоторых миссий. Из-за того что некоторые скрипты не срабатывают, часть стратегических решений приводят к бесконечному ходу компьютера. А некоторые сюжетные выборы вообще лучше не делать из-за угрозы глюков и невозможности завершить миссию. Сам я с сталкивался только с первыми двумя проблемами, третья произошла у одного из моих друзей.
4. На примере сравнения Планетфолла с Эпохой Чудес 3 ясно видимой становится опасность процедурной генерации уровней для сюжетного (даже и в незначительной степени) геймплея, в сравнении с ручным дизайном карт. Такая ерунда, очевидно, проходит только в дьяблоидах и хэк-энд-слэшерах. Но никак не в пошаговых стратегиях. Очень жаль что разработчики, в этом отношении поленились, причем еще на старте. Теперь тут ничего уже не исправить.
Сильно не хочу менять оценку на ""не рекомендую"". Подожду последнего дополнения для вынесения окончательного решения по вопросу. Ведь все-таки, игра стала чуть лучше. Просто очень уж чуть.";"Рекомендую
328.4 ч. всего"
4;https://store.steampowered.com/app/718850/Age_of_Wonders_Planetfall/?snr=1_7_7_230_150_10;"Опубликовано: 22 августа 2019
Прошёл сюжетную кампанию ровно за 100 часов (правда 2 раза засыпал с включённой игрой, по этому на саму кампанию на самом деле ушло меньше времени). Играл на средней сложности (""Ветеран"") и впечатления не очень. Сценарные спойлеры спрятал, собсно, под спойлерами по этому смотрите сами.

Сюжет и вселенная в игре мне в целом очень понравились и в них можно провести просто уйму параллелей с Warhammer 40.000. Кампания сама по себе даёт поиграть за каждую из 6 фракций, + финальная миссия где , а в конце . В отличии от всех остальных игр серии Age of Wonders - карты этой кампании генерируются случайным образом и больше походят на обычные раунды на случайной карте, с небольшими вкраплениями сюжета/сценария которые становятся тем меньше чем дальше вы проходите кампанию вплоть до финальной миссии. Из-за случайной генерации карт страдает их прорисовка и просто геймплейная ценность - карты унылые и пустые, какой-то сложной или направляющей игрока географии нет, все без исключения миссии заставляют игрока развиваться практически по одному и тому же шаблону. Если первые 4 фракционные кампании было ещё боле-менее интересно играть (хотя кампания амазонок уже начала сливаться) - то дальше игра просто упала на дно предлагая тебе сыграть скирмиш по долбанутым правилам (того degenerata что делал вторую миссию синдиката надо ремнём по ♥♥♥♥♥♥♥♥ отлупить, дойдёте до неё - ). Из-за ""закруглённости"" карт ориентироваться на них с непривычки крайне сложно (карта не имеет границ по бокам и идя в одном и том же направлении можно вернуться в исходную точку с другой стороны), а усугубляется всё тем что нас с самого старта миссии просто заваливают квестами и неподготовленного игрока это просто вгоняет в ступор (хотя в конце кампании по этому шквалу заданий и свойственному серии по-детски наивному юмору начинаешь скучать).

В итоге впечатление от первой половины кампании на четвёрочку и я ещё склонялся к положительной оценке, но от второй половины уже на троечку с натяжкой и учитывая сколько эти изверги мне нервов потрепали - моя итоговая оценка игре ""совсем не рекомендую"" >=(

Ну и собственно то что касается самой игры без оглядки на сюжетную кампанию...
Плюсы:
+ Боевая система гораздо лучше и продуманнее чем в Age of Wonders 3, и футуристический сеттинг такому геймплею подходит гораздо больше чем фентезийный (и непонятно почему игру сравнивают с XCOM2 с его идиотскими правилами - от оного здесь только рисование щитков на укрытиях когда к ним приставляется боец, и то даже укрытия здесь работают по другому), и наконец-то есть смысл набирать в армию разные юниты, а не спамить только самых поздних и дорогих.
+ Есть НПЦ-фракции с которыми можно подружиться благодаря вложениям специального ресурса-влияния и выполнения их квестов - у них можно будет покупать юнитов этой фракции и, что особенно интересно, уникальные модификации для своих юнитов которые для некоторых фракций просто must have. Игровые фракции тоже отличаются друг от друга - по сравнению с AoW3 где менялась только моделька и тип наносимого урона/уязвимости к урону тут фракции реально различаются, хоть и есть ещё пришедшие из AoW3 ""классовые"" юниты, но в этой игре они уж совсем спецефические и явно не самые нагибучие как в той же AoW3.
+ Компромисс между AoW3 и AoW2: при геймплее в духе AoW3 - из второй части вернулись ""промахи"", но в отличии от всех RNG-пошаговых игрушек авторы наконец-то (!!!) додумались ввести такое понятие как гарантированное, хотя бы частичное попадание при высоком шансе оного, т.е. при 65% меткости ваш автоматчик из трёх выстрелов попадёт как минимум 1 раз, и какой-нибудь бухой крестьянин с 1НР не сможет вдруг взять и рандомно вытанчить всю вашу армию попутно убив вашего героя 3 попаданиями подряд с вероятностью 5% каждое. Так же из второй части вернулось ""улучшение юнитов"" на глобальной карте: раньше это делалось с помощью магии (когда эльфийский лучник без обкаста мог за весь бой попасть 1 раз, а с обкастом превращался в Леголаса) - теперь делается с помощью модификаций благодаря которым можно из имперского гвардейца сделать настоящего космодесантника.
+ Экономика стала более вменяемой и заставляет напрячь голову как минимум на первую половину миссии, хоть и не без минусов - но для серии в целом это огромный шаг вперёд (хотя то направление в котором пошли авторы это совсем не то о чём был AoW и некоторые решения - как автомобилю пятое колесо).
+ Графика стала нормальной!

Минусы:
- Система ""критических попаданий"" (т.е. боевой дух из прошлой части) стала менее имбовой потому что юнит при удаче наносит не 200% урона, а 150%, но теперь этот критический урон гарантирует 100% попадание что иногда выглядит дисбалансно (сидит обкастованный юнит в укрытии под дымовой завесой и мой шанс на попадание по нему 5% - но срабатывает критический удар и я попадаю в него каждым выстрелом)... При негативном боевом духе может сработать неудачный выстрел и все выстрелы юнита промахиваются по цели что даже ещё хуже чем в AoW3.
- Нет ""подземного"" уровня карты, что для серии AoW вообще нонсенс, а во второй части с аддоном этих уровней было целых 3!
- Явная попиленность на DLC - контента как бы и хватает на игру, но игра выглядит очень пустой и, например, нейтральных существ просто мизер, да и опять же ""подземный"" уровень очевидно оставили на будущее DLС.
- Новая экономика вроде как и лучше, но такие детали как поделённость карты мира на ""провинции"" и менеджмент городов с распределением населения это реально лишнее и больше мешает. Появилось такое понятие как ""притязание на территорию"" которое вообще не имеет смысла - если ты занимаешь провинцию то все соседние провинции автоматически становятся как бы твоими и собственно любой кто займёт одну из этих провинций тебя обидит, причём доходит до абсурда - у тебя есть территория и сосед приближает свои границы вплотную к тебе, но тебе пофиг на занятые им провинции и ты ""прощаешь"" его, но когда третья сторона выносит твои базы на твоих провинциях и они становятся нейтральными - занимая их обратно ты вдруг сам уже наносишь соседу смертельное оскорбление!
- Дикая нечитабельность карты мира - она совершенно перегружена деталями не несущими полезной информации, ландшафт так же нечитабелен и отличить болота от равнины (или вообще от руин которые можно разглядеть только приблизив карту) сходу невозможно. В целом карта выглядит ацтойно и некрасиво, и больше нельзя строить дороги - дороги появляются сами между соединёнными провинциями, что вроде как и удобно, но строительство дорог было прикольной механикой в прошлых частях которая заслуживала развитие, а не полное выпиливание из игры.
- Из-за поделённости на провинции (которые изрисовывают и без того перегруженную картинку ещё и тонной границ) ландшафт в каждой правинции состоит практически из одного терейна - если провинция равнинная то на ней не будет ни одного холмика или деревца, если горная то соотвественно практически сплошь горы, а лес=лес, из-за чего карта теряет всякую структуру и просто выглядит как нагромождение рандомных пазелок с рандомно торчащей посреди ни#$я горой окружённой морем, лесом, равниной и руиной.
- Музыка ну очень пресная - за всю-всю игру в одиночную кампанию я запомнил только полторы боевые темы и победную музыку - вспомнить хоть одну композицию с карты мира даже не смогу...";"Не рекомендую
177.1 ч. всего"
5;https://store.steampowered.com/app/718850/Age_of_Wonders_Planetfall/?snr=1_7_7_230_150_10;"Опубликовано: 8 августа 2019
Это неплохая тактическая стратегия, но плохая 4Х, все что не связано с войной, сделано крайне посредственно - экономика, расселение, взаимодействие с картой. В противовес этому, боевка - достаточна интересна. Если вы хотите играть в войнушку - игра вам зайдет, если хотите полноценную 4Х, типа Civ или EL - то нет.

Пока я не рекомендую данный продукт, т.к Парадоксы, не изменили себе, и выпустили достаточно урезанную и пустую основу, которая уступает AoW3 со всеми дополнениями, и как всегда, куча контента приберегли для DLC, которых уже официально заявлено 3 штуки.";"Не рекомендую
167.2 ч. всего"
6;https://store.steampowered.com/app/718850/Age_of_Wonders_Planetfall/?snr=1_7_7_230_150_10;"Опубликовано: 6 августа 2019
Товар получен бесплатно

Оценка после 10 часов в игре - очень хорошо.

Однако, как и у любой другой игры, у неё есть недостатки. Из основных хотелось бы выделить:
В целом перегруженный и при этом недостаточно информативный интерфейс, который частично переехал в игру из прошлой части (я ожидал бОльших изменений).
Сложные технологические ветки, для понимания которых нужно иметь немало опыта. С другой стороны, это плюс для реиграбельности и длительных партий.
Странный баланс для некоторых юнитов ближнего боя, которые не всегда обладают дополнительной защитой или скоростью, чтоб в принципе добежать до дальнобойных юнитов, либо наносят малое количество урона, что никак не компенсирует их недостаток.
Непоследовательная кампания, в которой нужно разгребать сразу большое количество заданий - это явно на любителя. Кроме того, навигация по заданиям на карте мне показалась неудобной, нужно привыкать.
Но это всё не принципиальные вещи, не сильно влияющие на общую удовлетворённость игрой.

Что понравилось: очень разнообразные расы и их особенности, при этом баланс очень хорош; хитрый ИИ, который как-будто знает о твоих планах (хотя в тактическом бою порой делает глупости); удобное управление; усовершенствованная механика тактического боя. В общем, над основными механиками игры явно думали очень долго и реализовали их хорошо. А ещё оптимизацию завезли, пойдёт и на относительно старых/слабых ПК, системные требования отвечают действительности.

Мне ещё предстоит разобраться в ней лучше и, возможно, этот отзыв будет дополнен или изменён. Пока как-то так.

P.S. Более развёрнутое впечатление об этой игре вы можете найти в моём прохождении:";"Рекомендую
14.5 ч. всего"
